FECHA,TMAX,TMIN,NOMBRE
2023-04-29,28.2,15,CHAMICAL AERO
2023-04-29,11.5,3.6,CHAPELCO AERO
2023-04-29,25.5,15,CHEPES
2023-04-29,,8.5,CHILECITO AERO
2023-04-29,25.5,14.7,CIPOLLETTI
2023-04-29,20.1,11.8,COMODORO RIVADAVIA AERO
2023-04-29,27,16.4,CONCORDIA AERO
2023-04-29,30.8,10,CORDOBA AERO
2023-04-29,32,16.5,CORDOBA OBSERVATORIO
2023-04-29,24.4,13.5,CORONEL PRINGLES AERO
2023-04-29,25.6,11.7,CORONEL SUAREZ AERO
2023-04-29,29.4,15.7,CORRIENTES AERO
2023-04-29,27,14.6,DOLORES AERO
2023-04-29,14.9,5.1,EL BOLSON AERO
2023-04-29,8.9,5,EL CALAFATE AERO
2023-04-29,27,17,EL PALOMAR AERO
2023-04-29,30.5,15.5,ESCUELA DE AVIACION MILITAR AERO
2023-04-29,13.7,,ESQUEL AERO
2023-04-29,26.9,18.8,EZEIZA AERO
2023-04-29,31,14.1,FORMOSA AERO
2023-04-29,32,16.5,GENERAL PICO AERO
2023-04-29,13.4,2.5,GOBERNADOR GREGORES AERO
2023-04-29,27.9,14.7,GUALEGUAYCHU AERO
2023-04-29,27.2,14.9,IGUAZU AERO
2023-04-29,29,13.7,ITUZAINGO
2023-04-29,39,8.6,JACHAL
2023-04-29,27.1,13.8,JUJUY AERO
2023-04-29,27.4,11.4,JUJUY U N
2023-04-29,29.6,14.5,JUNIN AERO
2023-04-29,26.5,18.4,LA PLATA AERO
2023-04-29,23.6,0.8,LA QUIACA OBSERVATORIO
2023-04-29,29.5,13.1,LA RIOJA AERO
2023-04-29,30.5,13.5,LABOULAYE AERO
2023-04-29,28,15,LAS FLORES
2023-04-29,32.4,,LAS LOMITAS
2023-04-29,17.8,7.7,MALARGUE AERO
2023-04-29,13.5,5.6,MAQUINCHAO
2023-04-29,26.4,16.8,MAR DEL PLATA AERO
2023-04-29,30.4,16.4,MARCOS JUAREZ AERO
2023-04-29,27.5,,MARIANO MORENO AERO
2023-04-29,25.8,10.7,MENDOZA AERO
2023-04-29,25.6,11.8,MENDOZA OBSERVATORIO
2023-04-29,,15,MERCEDES AERO (CTES)
2023-04-29,,17.5,MERLO AERO
2023-04-29,28.8,12.5,METAN
2023-04-29,,15.2,MONTE CASEROS AERO
2023-04-29,27.5,17.4,MORON AERO
2023-04-29,25.7,10,NEUQUEN AERO
2023-04-29,29.9,15.8,NUEVE DE JULIO
2023-04-29,25,15,OBERA
2023-04-29,26.1,13.5,OLAVARRIA AERO
2023-04-29,29.3,20.9,ORAN AERO
2023-04-29,26.5,18.1,PARANA AERO
2023-04-29,16.2,6.3,PASO DE INDIOS
2023-04-29,29.5,13.8,PASO DE LOS LIBRES AERO
2023-04-29,29,17,PEHUAJO AERO
2023-04-29,,7,PERITO MORENO AERO
2023-04-29,25.7,13.3,PIGUE AERO
2023-04-29,30.2,15.6,PILAR OBSERVATORIO
2023-04-29,29,16.6,POSADAS AERO
2023-04-29,31.7,16,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-04-29,15.5,4.8,PUERTO DESEADO AERO
2023-04-29,23,9.8,PUERTO MADRYN AERO
2023-04-29,26,12,PUNTA INDIO B.A.
2023-04-29,29,15,RAFAELA AERO
2023-04-29,30.1,16.7,RECONQUISTA AERO
2023-04-29,30.7,14.5,RESISTENCIA AERO
2023-04-29,27.2,13.2,RIO CUARTO AERO
2023-04-29,8,3,RIO GALLEGOS AERO
2023-04-29,6.8,0.2,RIO GRANDE B.A.
2023-04-29,30,19.3,RIVADAVIA
2023-04-29,28,15.5,ROSARIO AERO
2023-04-29,28.2,14.4,SALTA AERO
2023-04-29,26.6,11.5,SAN ANTONIO OESTE AERO
2023-04-29,26.7,16.2,SAN FERNANDO AERO
2023-04-29,29.6,13.3,SAN JUAN AERO
2023-04-29,13.6,4.9,SAN JULIAN AERO
2023-04-29,30.2,18.5,SAN LUIS AERO
2023-04-29,27.8,12.1,SAN MARTIN (MZA)
2023-04-29,26.6,11.6,SAN RAFAEL AERO
2023-04-29,11,4.2,SANTA CRUZ AERO
2023-04-29,28.6,13.2,SANTA ROSA AERO
2023-04-29,29,,SANTA ROSA DE CONLARA AERO
2023-04-29,29.4,17.8,SANTIAGO DEL ESTERO AERO
2023-04-29,29.9,16.9,SAUCE VIEJO AERO
2023-04-29,29.9,15.7,SUNCHALES AERO
2023-04-29,26.3,11.5,TANDIL AERO
2023-04-29,27,20.2,TARTAGAL AERO
2023-04-29,27.2,16.5,TERMAS DE RIO HONDO AERO
2023-04-29,35,6.5,TINOGASTA
2023-04-29,23.2,12.4,TRELEW AERO
2023-04-29,,16.5,TRENQUE LAUQUEN
2023-04-29,26.2,16.8,TRES ARROYOS
2023-04-29,29.5,15.1,TUCUMAN AERO
2023-04-29,3.4,0.6,USHUAIA AERO
2023-04-29,25.4,13,USPALLATA
2023-04-29,30,16.1,VENADO TUERTO AERO
2023-04-29,29.3,11.4,VICTORICA
2023-04-29,,14.5,VIEDMA AERO
2023-04-29,30.8,18.8,VILLA DE MARIA DEL RIO SECO
2023-04-29,29.8,20.4,VILLA DOLORES AERO
2023-04-29,27,15,VILLA GESELL AERO
2023-04-29,29.8,14,VILLA REYNOLDS AERO
2023-04-28,24.4,16.3,AEROPARQUE AERO
2023-04-28,27.5,9.9,AZUL AERO
2023-04-28,28.5,13.6,BAHIA BLANCA AERO
2023-04-28,13.8,9.4,BARILOCHE AERO
2023-04-28,-6.6,-10.6,BASE BELGRANO II
2023-04-28,-0.5,-2.5,BASE CARLINI (EX JUBANY)
2023-04-28,-0.5,-8.2,BASE ESPERANZA
2023-04-28,-5.2,-11.4,BASE MARAMBIO
2023-04-28,1.5,-2,BASE ORCADAS
2023-04-28,-3.5,-7.3,BASE SAN MARTIN
2023-04-28,26,12.3,BENITO JUAREZ AERO
2023-04-28,24.2,12,BERNARDO DE IRIGOYEN AERO
2023-04-28,30.2,12.1,BOLIVAR AERO
2023-04-28,27.2,17.5,BUENOS AIRES OBSERVATORIO
2023-04-28,,12,CAMPO DE MAYO AERO
2023-04-28,32.4,13.9,CATAMARCA AERO
2023-04-28,27.4,15.2,CERES AERO
2023-04-28,29.5,14.5,CHAMICAL AERO
2023-04-28,13.4,6.8,CHAPELCO AERO
2023-04-28,29,14,CHEPES
2023-04-28,,9.5,CHILECITO AERO
2023-04-28,26.5,10.4,CIPOLLETTI
2023-04-28,20.5,12.4,COMODORO RIVADAVIA AERO
2023-04-28,25.9,12.2,CONCORDIA AERO
2023-04-28,30.6,12.8,CORDOBA AERO
2023-04-28,30.6,14,CORDOBA OBSERVATORIO
2023-04-28,27.2,10.5,CORONEL PRINGLES AERO
2023-04-28,28.2,8,CORONEL SUAREZ AERO
2023-04-28,27,13.7,CORRIENTES AERO
2023-04-28,27.2,12.1,DOLORES AERO
2023-04-28,15.2,10.5,EL BOLSON AERO
2023-04-28,11.9,4,EL CALAFATE AERO
2023-04-28,27.3,12.8,EL PALOMAR AERO
2023-04-28,,,EL TREBOL
2023-04-28,30.2,9.5,ESCUELA DE AVIACION MILITAR AERO
2023-04-28,16.9,,ESQUEL AERO
2023-04-28,27.6,16.3,EZEIZA AERO
2023-04-28,27.5,14.1,FORMOSA AERO
2023-04-28,30.5,15,GENERAL PICO AERO
2023-04-28,16.8,5,GOBERNADOR GREGORES AERO
2023-04-28,27.5,12.6,GUALEGUAYCHU AERO
2023-04-28,25.4,12.3,IGUAZU AERO
2023-04-28,27.8,13,ITUZAINGO
2023-04-28,32.5,4,JACHAL
2023-04-28,25.2,15.7,JUJUY AERO
2023-04-28,24.1,13,JUJUY U N
2023-04-28,29.6,11.4,JUNIN AERO
2023-04-28,26,15.5,LA PLATA AERO
2023-04-28,22,0.7,LA QUIACA OBSERVATORIO
2023-04-28,28.3,13.7,LA RIOJA AERO
2023-04-28,29.5,12.5,LABOULAYE AERO
2023-04-28,27.5,14.5,LAS FLORES
2023-04-28,28.5,,LAS LOMITAS
2023-04-28,28.2,6.8,MALARGUE AERO
2023-04-28,18.2,9,MAQUINCHAO
2023-04-28,26.5,11,MAR DEL PLATA AERO
2023-04-28,28.6,13,MARCOS JUAREZ AERO
2023-04-28,27.4,,MARIANO MORENO AERO
2023-04-28,29.5,10.7,MENDOZA AERO
2023-04-28,27.3,11.2,MENDOZA OBSERVATORIO
2023-04-28,,13.5,MERCEDES AERO (CTES)
2023-04-28,,15,MERLO AERO
2023-04-28,26.9,11,METAN
2023-04-28,,13,MONTE CASEROS AERO
2023-04-28,27.5,15.1,MORON AERO
2023-04-28,26.2,8.4,NEUQUEN AERO
2023-04-28,30,12.7,NUEVE DE JULIO
2023-04-28,27,15,OBERA
2023-04-28,27.8,10.1,OLAVARRIA AERO
2023-04-28,27.1,17.1,ORAN AERO
2023-04-28,26.6,15.1,PARANA AERO
2023-04-28,18.5,10.1,PASO DE INDIOS
2023-04-28,27.6,13.3,PASO DE LOS LIBRES AERO
2023-04-28,30.2,14,PEHUAJO AERO
2023-04-28,,5,PERITO MORENO AERO
2023-04-28,26.4,11,PIGUE AERO
2023-04-28,29.4,13.3,PILAR OBSERVATORIO
2023-04-28,27,16,POSADAS AERO
2023-04-28,27.5,10.9,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-04-28,15.5,8,PUERTO DESEADO AERO
2023-04-28,19,10.4,PUERTO MADRYN AERO
2023-04-28,25.3,14,PUNTA INDIO B.A.
2023-04-28,27.2,13.5,RAFAELA AERO
2023-04-28,28.3,14.3,RECONQUISTA AERO
2023-04-28,28,10.4,RESISTENCIA AERO
2023-04-28,29.3,11.4,RIO CUARTO AERO
2023-04-28,12,5.9,RIO GALLEGOS AERO
2023-04-28,5,-1.6,RIO GRANDE B.A.
2023-04-28,30,16.3,RIVADAVIA
2023-04-28,27.2,11.9,ROSARIO AERO
2023-04-28,24.8,12.6,SALTA AERO
2023-04-28,29.8,10,SAN ANTONIO OESTE AERO
2023-04-28,27.3,11.7,SAN FERNANDO AERO
2023-04-28,32.4,12,SAN JUAN AERO
2023-04-28,17.5,6.7,SAN JULIAN AERO
2023-04-28,30.3,15,SAN LUIS AERO
2023-04-28,29.8,10.9,SAN MARTIN (MZA)
2023-04-28,29.7,9.8,SAN RAFAEL AERO
2023-04-28,13,5.5,SANTA CRUZ AERO
2023-04-28,28.1,13,SANTA ROSA AERO
2023-04-28,29.9,,SANTA ROSA DE CONLARA AERO
2023-04-28,28.2,15.5,SANTIAGO DEL ESTERO AERO
2023-04-28,28.5,15.5,SAUCE VIEJO AERO
2023-04-28,27.6,13.8,SUNCHALES AERO
2023-04-28,26.4,6.4,TANDIL AERO
2023-04-28,25.8,14.4,TARTAGAL AERO
2023-04-28,28.7,15,TERMAS DE RIO HONDO AERO
2023-04-28,31.5,7,TINOGASTA
2023-04-28,20.2,7.7,TRELEW AERO
2023-04-28,,13.2,TRENQUE LAUQUEN
2023-04-28,27.2,13.5,TRES ARROYOS
2023-04-28,29.9,15,TUCUMAN AERO
2023-04-28,4.4,1.1,USHUAIA AERO
2023-04-28,27.5,6,USPALLATA
2023-04-28,28.9,11,VENADO TUERTO AERO
2023-04-28,29.8,11.4,VICTORICA
2023-04-28,,9.9,VIEDMA AERO
2023-04-28,29,9.6,VILLA DE MARIA DEL RIO SECO
2023-04-28,30.5,13.8,VILLA DOLORES AERO
2023-04-28,27.1,9,VILLA GESELL AERO
2023-04-28,31.1,8.5,VILLA REYNOLDS AERO
2023-04-27,24.2,16.8,AEROPARQUE AERO
2023-04-27,22,3.6,AZUL AERO
2023-04-27,27.3,5,BAHIA BLANCA AERO
2023-04-27,15.3,1.9,BARILOCHE AERO
2023-04-27,-6.3,-8.5,BASE BELGRANO II
2023-04-27,-0.2,-2.8,BASE CARLINI (EX JUBANY)
2023-04-27,0.2,-7.7,BASE ESPERANZA
2023-04-27,-2.4,-9.7,BASE MARAMBIO
2023-04-27,0,-2.5,BASE ORCADAS
2023-04-27,-2.6,-5.8,BASE SAN MARTIN
2023-04-27,22,9.2,BENITO JUAREZ AERO
2023-04-27,21.4,11.2,BERNARDO DE IRIGOYEN AERO
2023-04-27,28.1,8.6,BOLIVAR AERO
2023-04-27,28.1,15.1,BUENOS AIRES OBSERVATORIO
2023-04-27,,12.6,CAMPO DE MAYO AERO
2023-04-27,30,15.4,CATAMARCA AERO
2023-04-27,27.5,12.5,CERES AERO
2023-04-27,28.5,13,CHAMICAL AERO
2023-04-27,16.2,9.5,CHAPELCO AERO
2023-04-27,28,13,CHEPES
2023-04-27,,10,CHILECITO AERO
2023-04-27,25.5,11.3,CIPOLLETTI
2023-04-27,19.8,7.7,COMODORO RIVADAVIA AERO
2023-04-27,25.5,11.4,CONCORDIA AERO
2023-04-27,30,10.6,CORDOBA AERO
2023-04-27,30,12.8,CORDOBA OBSERVATORIO
2023-04-27,21.4,4.5,CORONEL PRINGLES AERO
2023-04-27,24.7,4.7,CORONEL SUAREZ AERO
2023-04-27,25.7,13.2,CORRIENTES AERO
2023-04-27,19.8,8.1,DOLORES AERO
2023-04-27,13.5,2.9,EL BOLSON AERO
2023-04-27,12.9,5,EL CALAFATE AERO
2023-04-27,28,9,EL PALOMAR AERO
2023-04-27,,11,EL TREBOL
2023-04-27,29,9.4,ESCUELA DE AVIACION MILITAR AERO
2023-04-27,14.2,,ESQUEL AERO
2023-04-27,26.6,13.7,EZEIZA AERO
2023-04-27,26.1,13.6,FORMOSA AERO
2023-04-27,30.1,11.3,GENERAL PICO AERO
2023-04-27,15.7,4,GOBERNADOR GREGORES AERO
2023-04-27,27.5,10.2,GUALEGUAYCHU AERO
2023-04-27,24.4,14.5,IGUAZU AERO
2023-04-27,26,11,ITUZAINGO
2023-04-27,,,JACHAL
2023-04-27,20.5,14.2,JUJUY AERO
2023-04-27,20.9,10,JUJUY U N
2023-04-27,28.5,9.5,JUNIN AERO
2023-04-27,26.5,12.5,LA PLATA AERO
2023-04-27,21,-0.9,LA QUIACA OBSERVATORIO
2023-04-27,28.1,13.1,LA RIOJA AERO
2023-04-27,30.6,9.7,LABOULAYE AERO
2023-04-27,22.5,8.8,LAS FLORES
2023-04-27,27.8,,LAS LOMITAS
2023-04-27,23,7.2,MALARGUE AERO
2023-04-27,18.4,0.6,MAQUINCHAO
2023-04-27,18.6,12.4,MAR DEL PLATA AERO
2023-04-27,29.1,8.3,MARCOS JUAREZ AERO
2023-04-27,26.5,,MARIANO MORENO AERO
2023-04-27,26.3,10.5,MENDOZA AERO
2023-04-27,25.2,11.6,MENDOZA OBSERVATORIO
2023-04-27,,13.5,MERCEDES AERO (CTES)
2023-04-27,,13.4,MERLO AERO
2023-04-27,27,14,METAN
2023-04-27,,13.8,MONTE CASEROS AERO
2023-04-27,27,13.3,MORON AERO
2023-04-27,24.9,9.7,NEUQUEN AERO
2023-04-27,29,11.3,NUEVE DE JULIO
2023-04-27,25,14,OBERA
2023-04-27,22.1,5.2,OLAVARRIA AERO
2023-04-27,27,16.5,ORAN AERO
2023-04-27,26.3,13,PARANA AERO
2023-04-27,18,5.7,PASO DE INDIOS
2023-04-27,26.5,13,PASO DE LOS LIBRES AERO
2023-04-27,29.5,8.7,PEHUAJO AERO
2023-04-27,,-0.5,PERITO MORENO AERO
2023-04-27,24,6.3,PIGUE AERO
2023-04-27,29,12.8,PILAR OBSERVATORIO
2023-04-27,25,15.3,POSADAS AERO
2023-04-27,27.1,10,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-04-27,17.6,1,PUERTO DESEADO AERO
2023-04-27,19.8,5.3,PUERTO MADRYN AERO
2023-04-27,22,12.5,PUNTA INDIO B.A.
2023-04-27,27.6,13.5,RAFAELA AERO
2023-04-27,27.1,11.3,RECONQUISTA AERO
2023-04-27,27.1,10.6,RESISTENCIA AERO
2023-04-27,28.6,11.5,RIO CUARTO AERO
2023-04-27,13.3,4,RIO GALLEGOS AERO
2023-04-27,9.4,0.2,RIO GRANDE B.A.
2023-04-27,29,13.8,RIVADAVIA
2023-04-27,27,9.4,ROSARIO AERO
2023-04-27,22.5,10,SALTA AERO
2023-04-27,25.6,4,SAN ANTONIO OESTE AERO
2023-04-27,26.6,12.7,SAN FERNANDO AERO
2023-04-27,27.6,11.2,SAN JUAN AERO
2023-04-27,17.6,3.1,SAN JULIAN AERO
2023-04-27,27.8,13.1,SAN LUIS AERO
2023-04-27,27.5,11.2,SAN MARTIN (MZA)
2023-04-27,26.5,12.1,SAN RAFAEL AERO
2023-04-27,16.5,3.5,SANTA CRUZ AERO
2023-04-27,27.7,11.5,SANTA ROSA AERO
2023-04-27,26.9,,SANTA ROSA DE CONLARA AERO
2023-04-27,27.8,11.3,SANTIAGO DEL ESTERO AERO
2023-04-27,27.4,11.4,SAUCE VIEJO AERO
2023-04-27,27.5,14.5,SUNCHALES AERO
2023-04-27,20.8,6,TANDIL AERO
2023-04-27,26,15,TARTAGAL AERO
2023-04-27,27.9,13,TERMAS DE RIO HONDO AERO
2023-04-27,29,7.5,TINOGASTA
2023-04-27,20.2,4.3,TRELEW AERO
2023-04-27,,12.5,TRENQUE LAUQUEN
2023-04-27,22.6,8.5,TRES ARROYOS
2023-04-27,28.4,15.4,TUCUMAN AERO
2023-04-27,7.4,3.2,USHUAIA AERO
2023-04-27,27,2,USPALLATA
2023-04-27,29.1,9,VENADO TUERTO AERO
2023-04-27,28.7,12.5,VICTORICA
2023-04-27,,5.5,VIEDMA AERO
2023-04-27,29.2,9.3,VILLA DE MARIA DEL RIO SECO
2023-04-27,28.2,14,VILLA DOLORES AERO
2023-04-27,19.9,10.7,VILLA GESELL AERO
2023-04-27,31,10.6,VILLA REYNOLDS AERO
2023-04-26,23.7,16.4,AEROPARQUE AERO
2023-04-26,25.3,8.7,AZUL AERO
2023-04-26,22.5,12.4,BAHIA BLANCA AERO
2023-04-26,16.7,0.7,BARILOCHE AERO
2023-04-26,-3.6,-8,BASE BELGRANO II
2023-04-26,0.5,-1.5,BASE CARLINI (EX JUBANY)
2023-04-26,1,-8.2,BASE ESPERANZA
2023-04-26,-6.7,-13.8,BASE MARAMBIO
2023-04-26,1.5,-2.1,BASE ORCADAS
2023-04-26,-2.4,-5.8,BASE SAN MARTIN
2023-04-26,24.3,10.8,BENITO JUAREZ AERO
2023-04-26,21.8,12.2,BERNARDO DE IRIGOYEN AERO
2023-04-26,27.3,9.5,BOLIVAR AERO
2023-04-26,24,14.8,BUENOS AIRES OBSERVATORIO
2023-04-26,,10,CAMPO DE MAYO AERO
2023-04-26,29.4,12.9,CATAMARCA AERO
2023-04-26,26.3,12.3,CERES AERO
2023-04-26,27,11.4,CHAMICAL AERO
2023-04-26,19,5,CHAPELCO AERO
2023-04-26,28,12,CHEPES
2023-04-26,,9,CHILECITO AERO
2023-04-26,24,9,CIPOLLETTI
2023-04-26,19.4,6.2,COMODORO RIVADAVIA AERO
2023-04-26,22.8,12.8,CONCORDIA AERO
2023-04-26,27.9,8.6,CORDOBA AERO
2023-04-26,28.6,11.4,CORDOBA OBSERVATORIO
2023-04-26,24.9,11,CORONEL PRINGLES AERO
2023-04-26,26.1,7.9,CORONEL SUAREZ AERO
2023-04-26,25,13.1,CORRIENTES AERO
2023-04-26,24,15.6,DOLORES AERO
2023-04-26,17.4,3.7,EL BOLSON AERO
2023-04-26,12.9,-5,EL CALAFATE AERO
2023-04-26,24,12.9,EL PALOMAR AERO
2023-04-26,,10,EL TREBOL
2023-04-26,26.8,9.4,ESCUELA DE AVIACION MILITAR AERO
2023-04-26,15.2,,ESQUEL AERO
2023-04-26,23.6,13,EZEIZA AERO
2023-04-26,25.7,13.9,FORMOSA AERO
2023-04-26,28.8,9.2,GENERAL PICO AERO
2023-04-26,13.5,-3,GOBERNADOR GREGORES AERO
2023-04-26,24.5,11.4,GUALEGUAYCHU AERO
2023-04-26,23.2,16.9,IGUAZU AERO
2023-04-26,26,13.5,ITUZAINGO
2023-04-26,25.2,11.6,JUJUY AERO
2023-04-26,24.6,7.2,JUJUY U N
2023-04-26,27.4,11.8,JUNIN AERO
2023-04-26,21.6,11.7,LA PLATA AERO
2023-04-26,19.7,-2.5,LA QUIACA OBSERVATORIO
2023-04-26,28.7,13.3,LA RIOJA AERO
2023-04-26,28.7,9.5,LABOULAYE AERO
2023-04-26,25.5,11.6,LAS FLORES
2023-04-26,26.4,,LAS LOMITAS
2023-04-26,22,8.8,MALARGUE AERO
2023-04-26,17.4,0.6,MAQUINCHAO
2023-04-26,25.6,13.3,MAR DEL PLATA AERO
2023-04-26,27.9,7,MARCOS JUAREZ AERO
2023-04-26,23.4,,MARIANO MORENO AERO
2023-04-26,26.8,10.8,MENDOZA AERO
2023-04-26,25.8,11.6,MENDOZA OBSERVATORIO
2023-04-26,,12,MERCEDES AERO (CTES)
2023-04-26,,14.5,MERLO AERO
2023-04-26,24.2,10.5,METAN
2023-04-26,,14.8,MONTE CASEROS AERO
2023-04-26,23.6,14,MORON AERO
2023-04-26,23.9,9,NEUQUEN AERO
2023-04-26,28.8,11.1,NUEVE DE JULIO
2023-04-26,25,17,OBERA
2023-04-26,25.6,9.2,OLAVARRIA AERO
2023-04-26,27.1,14.9,ORAN AERO
2023-04-26,26,13.9,PARANA AERO
2023-04-26,17,6.5,PASO DE INDIOS
2023-04-26,24,14,PASO DE LOS LIBRES AERO
2023-04-26,27.8,8,PEHUAJO AERO
2023-04-26,,-2,PERITO MORENO AERO
2023-04-26,24.3,8.8,PIGUE AERO
2023-04-26,28.5,10.9,PILAR OBSERVATORIO
2023-04-26,25.1,18,POSADAS AERO
2023-04-26,27.6,10,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
2023-04-26,16.8,4.4,PUERTO DESEADO AERO
2023-04-26,19.8,9.6,PUERTO MADRYN AERO
2023-04-26,20.5,12,PUNTA INDIO B.A.
2023-04-26,27.5,13,RAFAELA AERO
2023-04-26,26,11.2,RECONQUISTA AERO
2023-04-26,26.2,11.7,RESISTENCIA AERO
2023-04-26,26.6,11.8,RIO CUARTO AERO
2023-04-26,8.8,-2.4,RIO GALLEGOS AERO
2023-04-26,10.5,3,RIO GRANDE B.A.
2023-04-26,25,14.3,RIVADAVIA
2023-04-26,26.6,9.7,ROSARIO AERO
2023-04-26,25.2,8.6,SALTA AERO
2023-04-26,18.2,5,SAN ANTONIO OESTE AERO
2023-04-26,23.8,12.6,SAN FERNANDO AERO
2023-04-26,26.6,10.6,SAN JUAN AERO
2023-04-26,15,2.2,SAN JULIAN AERO
2023-04-26,26.8,12,SAN LUIS AERO
2023-04-26,28.1,10.9,SAN MARTIN (MZA)
2023-04-26,24.5,12.1,SAN RAFAEL AERO
2023-04-26,11,-3.5,SANTA CRUZ AERO
2023-04-26,27,9.8,SANTA ROSA AERO
2023-04-26,26.6,,SANTA ROSA DE CONLARA AERO
2023-04-26,27,10,SANTIAGO DEL ESTERO AERO
2023-04-26,25.7,10.6,SAUCE VIEJO AERO
2023-04-26,27.7,13.5,SUNCHALES AERO
2023-04-26,25,8.7,TANDIL AERO
2023-04-26,27,15.2,TARTAGAL AERO
2023-04-26,25.8,12.3,TERMAS DE RIO HONDO AERO
2023-04-26,28.5,6,TINOGASTA
2023-04-26,21.5,9.7,TRELEW AERO
2023-04-26,,10.7,TRENQUE LAUQUEN
2023-04-26,24.7,12,TRES ARROYOS
2023-04-26,27.8,11.7,TUCUMAN AERO
2023-04-26,8.5,3.8,USHUAIA AERO
2023-04-26,23.5,1.1,USPALLATA
2023-04-26,27.6,9.5,VENADO TUERTO AERO
2023-04-26,27.5,10.3,VICTORICA
2023-04-26,,10,VIEDMA AERO
2023-04-26,28.8,10.5,VILLA DE MARIA DEL RIO SECO
2023-04-26,25.7,12.4,VILLA DOLORES AERO
2023-04-26,25.2,14.5,VILLA GESELL AERO
2023-04-26,27,6.2,VILLA REYNOLDS AERO
2023-04-25,21.7,17.8,AEROPARQUE AERO
2023-04-25,23,8.3,AZUL AERO
2023-04-25,25,9.2,BAHIA BLANCA AERO
2023-04-25,14.2,7.6,BARILOCHE AERO
2023-04-25,1.5,-4.3,BASE BELGRANO II
2023-04-25,1.4,-0.8,BASE CARLINI (EX JUBANY)
2023-04-25,-4.8,-10.8,BASE ESPERANZA
2023-04-25,-11.7,-15.4,BASE MARAMBIO
2023-04-25,0.8,-2.5,BASE ORCADAS
2023-04-25,-2.1,-6.8,BASE SAN MARTIN
2023-04-25,23.1,8.1,BENITO JUAREZ AERO
2023-04-25,23,13,BERNARDO DE IRIGOYEN AERO
2023-04-25,25.6,9.2,BOLIVAR AERO
2023-04-25,21.6,18.1,BUENOS AIRES OBSERVATORIO
2023-04-25,,15.7,CAMPO DE MAYO AERO
2023-04-25,27.6,11.2,CATAMARCA AERO
2023-04-25,21.5,13.5,CERES AERO
2023-04-25,26,11.6,CHAMICAL AERO
2023-04-25,17.5,7.5,CHAPELCO AERO
2023-04-25,27,10.5,CHEPES
2023-04-25,,7,CHILECITO AERO
2023-04-25,25.4,9.2,CIPOLLETTI
2023-04-25,20.5,10.8,COMODORO RIVADAVIA AERO
2023-04-25,22.2,16.9,CONCORDIA AERO
2023-04-25,25,6.5,CORDOBA AERO
2023-04-25,25.9,11.4,CORDOBA OBSERVATORIO
2023-04-25,24.7,6.3,CORONEL PRINGLES AERO
2023-04-25,23.4,6,CORONEL SUAREZ AERO
2023-04-25,22,16.3,CORRIENTES AERO
2023-04-25,25,15.1,DOLORES AERO
2023-04-25,11.7,6,EL BOLSON AERO
2023-04-25,12.9,4,EL CALAFATE AERO
2023-04-25,22.1,17,EL PALOMAR AERO
2023-04-25,,9.2,EL TREBOL
2023-04-25,24.6,8.5,ESCUELA DE AVIACION MILITAR AERO
2023-04-25,14.7,,ESQUEL AERO
2023-04-25,22.5,15.8,EZEIZA AERO
2023-04-25,23.1,15.8,FORMOSA AERO
2023-04-25,25.5,7.4,GENERAL PICO AERO
2023-04-25,14.4,2.5,GOBERNADOR GREGORES AERO
2023-04-25,22.6,16,GUALEGUAYCHU AERO
2023-04-25,24.2,17.5,IGUAZU AERO
2023-04-25,23.5,18.5,ITUZAINGO
2023-04-25,24.1,13.2,JUJUY AERO
2023-04-25,23.2,9.5,JUJUY U N
2023-04-25,24.6,12,JUNIN AERO
2023-04-25,20.5,16,LA PLATA AERO
2023-04-25,20.8,-1.6,LA QUIACA OBSERVATORIO
2023-04-25,25.6,10.5,LA RIOJA AERO
2023-04-25,27,9.6,LABOULAYE AERO
2023-04-25,21.5,14.7,LAS FLORES
2023-04-25,25,,LAS LOMITAS
2023-04-25,23.2,4,MALARGUE AERO
2023-04-25,16,3.9,MAQUINCHAO
2023-04-25,20.1,13.6,MAR DEL PLATA AERO
2023-04-25,26,11,MARCOS JUAREZ AERO
2023-04-25,21.5,,MARIANO MORENO AERO
2023-04-25,27,9.2,MENDOZA AERO
2023-04-25,26.8,10.8,MENDOZA OBSERVATORIO
2023-04-25,,15.6,MERCEDES AERO (CTES)
2023-04-25,,16.5,MERLO AERO
2023-04-25,22.6,10,METAN
2023-04-25,,18.6,MONTE CASEROS AERO
2023-04-25,21.6,16.9,MORON AERO
2023-04-25,24.6,7.5,NEUQUEN AERO
2023-04-25,25.5,12.9,NUEVE DE JULIO
2023-04-25,24.5,17.8,OBERA
2023-04-25,23.5,9.1,OLAVARRIA AERO
2023-04-25,25.2,16.5,ORAN AERO
2023-04-25,23.5,15.5,PARANA AERO
2023-04-25,16.9,9.1,PASO DE INDIOS
2023-04-25,24.5,17.4,PASO DE LOS LIBRES AERO
2023-04-25,26,9,PEHUAJO AERO
2023-04-25,,3.5,PERITO MORENO AERO
2023-04-25,22.2,9.3,PIGUE AERO
2023-04-25,26.1,9.8,PILAR OBSERVATORIO
